experiment, filename , dur , f0mnhz , f0mdhz , f0sdhz , f0mihz , f0mahz , f0rghz , f0mnvst , f0mdvst , f0sdvst , f0mivst , f0mavst , f0rgvst, inmn , inmd , inrange , jitloc , jitrap , jitppq5 , periodsd , shimloc , shimapq11 , shimapq3 , h1mh2mn , slopen0114 , slopen5228 , mnHNR , mnNHR, jitlocvr , jitrapvr , shimlocvr , shimapq3vr 
Intensity,F0eq_LoInt_5Perc_7_9_con,1.92,99.2,95.8,12.1,81.1,129.3,48.2,79.47,78.99,2.02,-3.59,4.44,8.04,69.8,68.1,19.7,0.01433,0.0044,0.00854,0.0011,0.11103,0.07368,0.03417,-0.68,-17.4,-21.4,14.2,0.1126,0.01433,0.0044,0.11103,0.03417
Intensity,F0eq_LoInt_5Perc_8_10_con,1.452,100.4,101,6.6,85.9,113.4,27.5,79.77,79.89,1.15,-2.63,2.18,4.81,68.7,66.8,20.7,0.01373,0.00447,0.00872,0.0006,0.19855,0.38085,0.07187,-0.13,-15.9,-21.8,12.8,0.1524,0.01373,0.00447,0.19855,0.07187
Intensity,F0eq_LoInt_5Perc_8_1_con,1.531,100,100.9,5.6,88,113.6,25.6,79.69,79.88,0.98,-2.21,2.21,4.42,63.5,60.3,25,0.01343,0.004,0.00846,0.0006,0.14277,0.20571,0.04463,1.16,-15.1,-18.9,12.5,0.1247,0.01343,0.004,0.14277,0.04463
Intensity,F0eq_LoInt_5Perc_8_2_con,1.562,100.8,101.9,7.8,79.8,111.4,31.6,79.82,80.05,1.37,-3.9,1.87,5.77,66.2,63.8,23.9,0.01429,0.00448,0.00843,0.0007,0.14129,0.12737,0.04224,0.39,-17.1,-14.4,10.9,0.2138,0.01429,0.00448,0.14129,0.04224
Intensity,F0eq_LoInt_5Perc_8_4_con,1.876,101.1,102.9,5.3,87,110.6,23.6,79.88,80.23,0.92,-2.41,1.74,4.15,68.4,64.7,39.1,0.01252,0.00406,0.00816,0.0006,0.14552,0.1287,0.04583,-3.99,-17.2,-17.9,13.5,0.1397,0.01252,0.00406,0.14552,0.04583
Intensity,F0eq_LoInt_5Perc_8_5_con,1.95,99.8,98.5,11.2,81.3,120.2,38.8,79.57,79.47,1.94,-3.56,3.18,6.75,66.7,64.8,22,0.01883,0.00646,0.01157,0.0011,0.1591,0.16372,0.04799,0.8,-16,-18,11.5,0.1706,0.01883,0.00646,0.1591,0.04799
Intensity,F0eq_LoInt_5Perc_8_6_con,1.671,100.5,98.1,8.7,84.9,114.8,29.9,79.75,79.4,1.51,-2.84,2.39,5.23,68.3,64.7,21.9,0.02021,0.00855,0.015,0.0009,0.17889,0.24106,0.06581,-0.59,-15.7,-22.8,12.3,0.1514,0.02021,0.00855,0.17889,0.06581
Intensity,F0eq_LoInt_5Perc_8_7_con,1.652,98.8,96.6,11.1,81.3,128.2,46.9,79.41,79.12,1.88,-3.57,4.3,7.87,67.7,63.8,28.6,0.01805,0.00571,0.01165,0.0012,0.16225,0.34057,0.05048,2.2,-16.2,-18.2,11.4,0.1579,0.01805,0.00571,0.16225,0.05048
Intensity,F0eq_LoInt_5Perc_8_9_con,1.538,99.8,94,16.6,79.9,135.1,55.2,79.46,78.66,2.71,-3.89,5.21,9.09,69.5,67.2,27,0.01618,0.00701,0.01171,0.0015,0.1315,0.14998,0.04527,-1.74,-14.6,-20.8,12,0.1881,0.01618,0.00701,0.1315,0.04527
Intensity,F0eq_LoInt_7halfPerc_1_10_con,1.923,99,98.1,13.4,81,127.2,46.2,79.4,79.4,2.31,-3.66,4.16,7.82,59.4,56.9,25.8,0.0151,0.00355,0.00682,0.0013,0.123,0.07154,0.04899,-1.05,-19.5,-23.2,14,0.1176,0.0151,0.00355,0.123,0.04899
Intensity,F0eq_LoInt_7halfPerc_1_1_con,1.797,100.2,98.2,14.1,80.3,123.6,43.3,79.59,79.42,2.43,-3.8,3.64,7.44,60.2,59.9,20.8,0.01756,0.00418,0.00846,0.0014,0.12283,0.12068,0.04533,-1.46,-19.1,-21.5,14.4,0.0963,0.01756,0.00418,0.12283,0.04533
Intensity,F0eq_LoInt_7halfPerc_1_2_con,1.829,97.7,96.7,17,75.7,127.2,51.6,79.07,79.15,2.99,-4.83,4.16,8.98,60.4,58.7,24.2,0.01381,0.00481,0.00935,0.0027,0.14611,0.1557,0.06946,-4.22,-18.3,-17.2,14.4,0.1208,0.01393,0.00485,0.14611,0.06946
Intensity,F0eq_LoInt_7halfPerc_1_4_con,1.636,100.1,101.3,8.7,83.2,114.8,31.6,79.68,79.95,1.5,-3.17,2.39,5.56,62.7,62.4,27.8,0.01239,0.00305,0.00663,0.0009,0.13242,0.182,0.03968,-3.82,-17.3,-16,14.8,0.0752,0.01239,0.00305,0.13242,0.03968
Intensity,F0eq_LoInt_7halfPerc_1_5_con,2.786,100,99.9,12.3,79.8,134.1,54.2,79.59,79.71,2.08,-3.9,5.07,8.97,62.2,61.2,20.5,0.01527,0.0044,0.0086,0.0012,0.10149,0.08765,0.04136,-0.21,-15.9,-15.6,13.8,0.1158,0.01527,0.0044,0.10149,0.04136
Intensity,F0eq_LoInt_7halfPerc_1_6_con,2.007,103.5,101.8,15.1,77.5,126.1,48.6,80.14,80.04,2.57,-4.41,4.01,8.42,60.4,57.4,25.9,0.01764,0.00654,0.00991,0.0014,0.1155,0.08411,0.0591,-3.31,-19.3,-24.8,13.6,0.1576,0.01764,0.00654,0.1155,0.0591
Intensity,F0eq_LoInt_7halfPerc_1_7_con,1.856,99.5,95.5,13.8,80,135.5,55.6,79.49,78.92,2.35,-3.86,5.26,9.12,66.1,64.2,25.3,0.01561,0.00531,0.00922,0.0013,0.09633,0.06883,0.03114,-2.23,-13.8,-21.3,15,0.1191,0.01561,0.00531,0.09633,0.03114
Intensity,F0eq_LoInt_7halfPerc_1_9_con,1.965,100.4,94.4,19.6,77.1,145.7,68.6,79.49,78.74,3.2,-4.5,6.52,11.02,62,61.6,14.8,0.01396,0.00361,0.00656,0.0018,0.16877,0.1905,0.06721,1.84,-17.9,-21.3,14.2,0.0962,0.01396,0.00361,0.16877,0.06721
Intensity,F0eq_LoInt_7halfPerc_2_10_con,2.119,198.7,191.8,24.4,159.6,244.1,84.5,91.48,91,2.11,8.09,15.45,7.36,55.4,53.7,18.3,0.00754,0.00191,0.00364,0.0006,0.12265,0.10053,0.0572,1.82,-14,-16,13.8,0.1286,0.00754,0.00191,0.12265,0.0572
Intensity,F0eq_LoInt_7halfPerc_2_1_con,2.24,200.6,207.5,31,141.7,243.7,102,91.56,92.36,2.78,6.05,15.42,9.37,54.2,53.5,21,0.00828,0.00155,0.00282,0.0008,0.10691,0.08776,0.04868,4.13,-17.1,-14.2,14.5,0.1006,0.00828,0.00155,0.10691,0.04868
Intensity,F0eq_LoInt_7halfPerc_2_2_con,1.86,193.9,191.9,30.4,155.2,247,91.9,90.98,91.01,2.69,7.61,15.66,8.05,55.6,52.9,25.1,0.00733,0.00187,0.00362,0.0008,0.12217,0.11726,0.04653,3.9,-18.2,-11.8,13.3,0.1736,0.00733,0.00187,0.12217,0.04653
Intensity,F0eq_LoInt_7halfPerc_2_4_con,2.091,200.9,202.7,20.1,168.6,240.6,72.1,91.71,91.96,1.75,9.05,15.2,6.16,57.5,54.9,27,0.00636,0.00145,0.00284,0.0005,0.10899,0.11167,0.04263,3.05,-14.9,-13.7,14.6,0.1051,0.00636,0.00145,0.10899,0.04263
Intensity,F0eq_LoInt_7halfPerc_2_5_con,2.54,202.7,197.6,24.5,101.9,254.7,152.8,91.82,91.52,2.36,0.32,16.18,15.86,55.2,54.2,16.9,0.00779,0.00172,0.00366,0.0008,0.12085,0.13976,0.05511,3.48,-14.3,-15.2,13.6,0.1244,0.00779,0.00172,0.12099,0.05514
Intensity,F0eq_LoInt_7halfPerc_2_6_con,2.419,204.7,194.9,30.8,166.7,271.1,104.4,91.95,91.28,2.5,8.85,17.26,8.41,56.1,54.7,16.8,0.00757,0.00169,0.00347,0.0009,0.09607,0.09014,0.04068,6.58,-15.2,-15.8,14.5,0.1209,0.00757,0.00169,0.09607,0.04068
Intensity,F0eq_LoInt_7halfPerc_2_7_con,2.135,199,192.4,24.2,165.4,248.6,83.2,91.52,91.05,2.03,8.71,15.76,7.05,55,53.1,16.8,0.00787,0.00194,0.00392,0.0006,0.11163,0.09438,0.04464,2.76,-17.2,-15.1,13.5,0.1418,0.00787,0.00194,0.11163,0.04464
Intensity,F0eq_LoInt_7halfPerc_2_9_con,1.918,203,201.4,56.9,84.7,318.2,233.5,91.24,91.85,5.25,-2.86,20.04,22.9,55.4,54.3,19.5,0.01135,0.00301,0.00377,0.0017,0.11194,0.08795,0.05199,-1.99,-17.1,-21.9,13.4,0.1462,0.01135,0.00301,0.11012,0.05033
Intensity,F0eq_LoInt_7halfPerc_3_10_con,1.617,100.7,99.7,13.4,75.7,125.9,50.2,79.69,79.68,2.31,-4.81,3.99,8.79,64.9,61.4,22.2,0.01672,0.00417,0.00924,0.0013,0.12368,0.11166,0.04564,2.86,-14,-21.9,12.6,0.134,0.01672,0.00417,0.12368,0.04564
Intensity,F0eq_LoInt_7halfPerc_3_1_con,1.544,101.3,102.9,12.9,78.1,121.6,43.5,79.81,80.22,2.26,-4.28,3.38,7.66,63.8,61.5,32.3,0.01808,0.00379,0.00786,0.0013,0.13924,0.22709,0.04287,1.09,-17,-19.1,12.5,0.1399,0.01808,0.00379,0.13924,0.04287
Intensity,F0eq_LoInt_7halfPerc_3_2_con,1.772,101.7,99.8,15.1,77.3,138.3,60.9,79.84,79.7,2.44,-4.45,5.61,10.06,63.1,60.5,25.6,0.01485,0.00269,0.00643,0.0014,0.1183,0.09949,0.04716,-1.29,-15.9,-14.8,14.6,0.0696,0.01485,0.00269,0.1183,0.04716
Intensity,F0eq_LoInt_7halfPerc_3_4_con,1.734,100.4,100.5,11.2,78.1,124.3,46.2,79.69,79.82,1.92,-4.29,3.76,8.05,64.7,62.4,29.1,0.01396,0.00315,0.00684,0.0011,0.1106,0.13212,0.04078,1.77,-12.8,-14.7,13.6,0.1082,0.01396,0.00315,0.1106,0.04078
Intensity,F0eq_LoInt_7halfPerc_3_5_con,2.287,101.3,101.5,10.6,76.2,125.7,49.5,79.85,79.99,1.84,-4.66,3.96,8.62,61.4,59.1,22.3,0.01712,0.00335,0.00733,0.001,0.11914,0.13164,0.03926,-2.13,-14.6,-14.5,13.1,0.1007,0.01712,0.00335,0.11914,0.03926
Intensity,F0eq_LoInt_7halfPerc_3_6_con,1.949,103.4,102.5,11.7,77.2,120,42.8,80.2,80.15,2,-4.48,3.16,7.64,62.3,59.4,24.7,0.01806,0.00425,0.00736,0.0011,0.11386,0.13588,0.02971,4.79,-15.7,-18.6,13.5,0.1142,0.01806,0.00425,0.11386,0.02971
Intensity,F0eq_LoInt_7halfPerc_3_7_con,1.799,102,94.5,20.1,78,138.3,60.4,79.75,78.75,3.28,-4.3,5.62,9.92,62.7,59.1,21.9,0.01636,0.00402,0.00786,0.0018,0.09323,0.09823,0.02581,2.61,-14.8,-18.5,12.5,0.1618,0.01636,0.00402,0.09323,0.02581
Intensity,F0eq_LoInt_7halfPerc_3_9_con,1.834,100.9,98.4,15.7,80.1,146,65.9,79.69,79.45,2.51,-3.84,6.55,10.39,63.7,61.1,27.5,0.01843,0.0044,0.00947,0.0016,0.12479,0.11005,0.04425,-0.25,-18.2,-19.6,11.8,0.1617,0.01843,0.0044,0.12479,0.04425
Intensity,F0eq_LoInt_7halfPerc_4_10_con,2.848,201.2,203.2,25.4,140.4,244.8,104.4,91.69,92,2.23,5.88,15.5,9.62,68.5,65.5,27.4,0.00868,0.00218,0.0042,0.0006,0.04711,0.03676,0.01684,4.06,-14.2,-16.3,18.2,0.0788,0.00868,0.00218,0.04711,0.01684
Intensity,F0eq_LoInt_7halfPerc_4_1_con,2.242,200,205.5,32.1,141.1,257.9,116.7,91.49,92.2,2.89,5.96,16.4,10.43,68.5,65.9,32.7,0.01095,0.00237,0.00476,0.0008,0.08484,0.08909,0.02589,4.1,-16,-20.5,16.9,0.0817,0.01095,0.00237,0.08484,0.02589
Intensity,F0eq_LoInt_7halfPerc_4_2_con,2.343,200.8,189,31.1,151.1,252.4,101.3,91.59,90.75,2.66,7.14,16.03,8.88,67.5,65,31.1,0.01157,0.00364,0.00703,0.0008,0.08686,0.06666,0.02674,6.62,-16.4,-19.4,17.8,0.1027,0.01157,0.00364,0.08686,0.02674
Intensity,F0eq_LoInt_7halfPerc_4_4_con,2.66,200.2,199.2,35,138.6,298.2,159.7,91.49,91.66,2.94,5.65,18.92,13.27,68.4,66,43,0.00982,0.00234,0.00458,0.0008,0.07761,0.06159,0.02449,5.39,-15.3,-16.6,17.1,0.0752,0.00982,0.00234,0.07761,0.02449
Intensity,F0eq_LoInt_7halfPerc_4_5_con,3.071,199.3,196.1,26.1,149.3,297.1,147.8,91.52,91.38,2.2,6.95,18.85,11.91,67.7,65.9,22.6,0.01159,0.00249,0.00488,0.0006,0.06903,0.06588,0.02359,8.24,-14.5,-14.9,16.4,0.0863,0.01159,0.00249,0.06903,0.02359
Intensity,F0eq_LoInt_7halfPerc_4_6_con,2.928,200.7,192.8,33.3,143.4,276.7,133.3,91.56,91.09,2.79,6.24,17.62,11.38,67.9,65.1,23.4,0.00793,0.00171,0.00357,0.0008,0.08979,0.06716,0.03619,4.6,-12.4,-17.8,17.2,0.0871,0.00793,0.00171,0.08979,0.03619
Intensity,F0eq_LoInt_7halfPerc_4_7_con,2.589,199.7,186.4,38.5,149.5,289.6,140.2,91.4,90.5,3.19,6.96,18.41,11.45,66.9,64.1,30.1,0.00936,0.00206,0.00418,0.001,0.0807,0.07022,0.02543,5.32,-15.2,-20.5,16.7,0.0901,0.00936,0.00206,0.08073,0.02549
Intensity,F0eq_LoInt_7halfPerc_4_9_con,2.532,200.2,195.4,45.4,133.5,302.9,169.4,91.33,91.33,3.69,5.02,19.19,14.17,68.8,67.3,25.8,0.01083,0.00242,0.00506,0.0011,0.06749,0.0605,0.022,1.38,-14.7,-18.3,17,0.1017,0.01083,0.00242,0.06749,0.022
Intensity,F0eq_LoInt_7halfPerc_5_10_con,2.091,199.7,197.9,19,162.6,241.7,79.1,91.62,91.55,1.65,8.43,15.28,6.85,62.5,61.9,20.7,0.00561,0.001,0.00196,0.0005,0.08103,0.07201,0.02937,3.57,-15.4,-17.9,17.7,0.0618,0.00561,0.001,0.08103,0.02937
Intensity,F0eq_LoInt_7halfPerc_5_1_con,1.909,198.7,197.3,25,158.6,249.1,90.5,91.48,91.49,2.13,7.98,15.8,7.82,61.1,60.2,29.7,0.00849,0.00191,0.00389,0.0006,0.08769,0.11199,0.02417,1.45,-15.3,-18.3,17.1,0.0834,0.00849,0.00191,0.08769,0.02417
Intensity,F0eq_LoInt_7halfPerc_5_2_con,1.994,200.9,201.3,28.3,163.2,250.7,87.4,91.64,91.84,2.42,8.48,15.91,7.42,63.7,63.5,29.8,0.0067,0.00188,0.00373,0.0007,0.07283,0.08235,0.02128,3.31,-13.6,-14.8,18,0.0831,0.0067,0.00188,0.07283,0.02128
Intensity,F0eq_LoInt_7halfPerc_5_4_con,2.111,200.2,204.4,22.4,156.9,239.3,82.4,91.63,92.1,1.96,7.8,15.1,7.3,63.5,63.1,32.6,0.00738,0.00168,0.00265,0.0006,0.08293,0.10243,0.02635,1.71,-14.1,-15.3,17.2,0.0705,0.00738,0.00168,0.08293,0.02635
Intensity,F0eq_LoInt_7halfPerc_5_5_con,2.36,200.3,191.6,31.4,157.4,263.1,105.7,91.55,90.99,2.65,7.86,16.74,8.89,65,64.1,21,0.00784,0.00165,0.00315,0.0008,0.09598,0.10221,0.02754,1.45,-12.3,-13,15.9,0.0887,0.00784,0.00165,0.09598,0.02754
Intensity,F0eq_LoInt_7halfPerc_5_6_con,2.081,199.6,194.7,25,154.4,241.6,87.2,91.55,91.26,2.17,7.52,15.27,7.75,63.4,61,20.3,0.00657,0.00158,0.00304,0.0006,0.07248,0.08625,0.02387,4.21,-14.6,-19.2,18.5,0.0581,0.00657,0.00158,0.07248,0.02387
Intensity,F0eq_LoInt_7halfPerc_5_7_con,2.226,197.5,189.5,32.6,144.7,269.5,124.8,91.27,90.79,2.81,6.43,17.16,10.74,64.7,63.8,23.8,0.0073,0.00127,0.00245,0.0009,0.07752,0.07628,0.02181,2.5,-11.4,-15.6,16.7,0.0603,0.0073,0.00127,0.07752,0.02181
Intensity,F0eq_LoInt_7halfPerc_5_9_con,1.991,199.7,186.1,43.2,149.8,292.5,142.7,91.33,90.48,3.51,7.01,18.58,11.57,65.7,63.7,21.9,0.00692,0.00137,0.00288,0.001,0.09532,0.09833,0.03521,-0.77,-12.1,-20.5,16.5,0.0811,0.00692,0.00137,0.09532,0.03521
Intensity,F0eq_LoInt_7halfPerc_6_10_con,1.984,198.9,198,17.1,155.2,237.1,81.9,91.56,91.56,1.52,7.61,14.95,7.34,69,66.7,20.4,0.00621,0.00098,0.00206,0.0004,0.0605,0.06463,0.01518,2.78,-16.2,-27.9,20.1,0.0353,0.00621,0.00098,0.0605,0.01518
Intensity,F0eq_LoInt_7halfPerc_6_1_con,2.068,199.3,192.3,26.6,158.1,273.6,115.5,91.52,91.05,2.25,7.93,17.42,9.5,68,66,26.5,0.00938,0.00183,0.0037,0.0006,0.06875,0.05906,0.02142,4.29,-15.1,-22.7,17.9,0.0645,0.00938,0.00183,0.06875,0.02142
Intensity,F0eq_LoInt_7halfPerc_6_2_con,2.056,200.6,194.8,20.4,170.3,237.8,67.5,91.69,91.27,1.73,9.22,15,5.78,68.2,66.8,31.3,0.00642,0.00165,0.00337,0.0005,0.06952,0.07881,0.02022,3.03,-20.7,-20.2,19.6,0.051,0.00642,0.00165,0.06952,0.02022
Intensity,F0eq_LoInt_7halfPerc_6_4_con,2.808,199.5,204.8,22.4,151.8,248.1,96.3,91.57,92.14,1.98,7.22,15.73,8.5,68.5,66.4,31.5,0.00738,0.00145,0.00294,0.0006,0.0542,0.05133,0.01709,2.14,-18.8,-21.3,20.2,0.0401,0.00738,0.00145,0.0542,0.01709
Intensity,F0eq_LoInt_7halfPerc_6_5_con,2.668,199.6,195.9,30.2,136.8,274.7,137.9,91.5,91.37,2.57,5.42,17.49,12.07,68.7,67.2,19.9,0.00996,0.00145,0.00322,0.0008,0.08316,0.0858,0.02394,1.79,-16.1,-22.3,17.5,0.0512,0.00996,0.00145,0.08316,0.02394
Intensity,F0eq_LoInt_7halfPerc_6_6_con,2.11,199.5,197.2,22.3,163,243,80,91.57,91.48,1.94,8.46,15.37,6.91,68.6,67.3,20.3,0.00652,0.00138,0.00294,0.0006,0.07226,0.08403,0.02307,0.8,-13.6,-25.3,19.7,0.0478,0.00652,0.00138,0.07226,0.02307
Intensity,F0eq_LoInt_7halfPerc_6_7_con,2.377,198.6,192.2,22.5,161,272.5,111.5,91.49,91.03,1.91,8.25,17.29,9.04,67,65.6,24.1,0.00808,0.0022,0.00406,0.0006,0.09181,0.09404,0.03082,4.96,-18.4,-21.5,18.3,0.0658,0.00808,0.0022,0.09181,0.03082
Intensity,F0eq_LoInt_7halfPerc_6_9_con,2.296,199,196.4,28,160.1,271.7,111.6,91.48,91.41,2.35,8.15,17.3,9.15,69,68.7,19.6,0.0061,0.00118,0.0025,0.0007,0.09242,0.09702,0.03099,3.1,-16.1,-22.7,19.3,0.0423,0.0061,0.00118,0.09242,0.03099
Intensity,F0eq_LoInt_7halfPerc_7_10_con,1.92,100,100.2,9.1,83.1,116.6,33.5,79.66,79.76,1.59,-3.2,2.66,5.86,67.1,64.9,20.9,0.01317,0.00416,0.00749,0.0009,0.12204,0.11428,0.04396,-1.98,-19.4,-22.3,14.6,0.0906,0.01317,0.00416,0.12204,0.04396
Intensity,F0eq_LoInt_7halfPerc_7_1_con,1.793,100.3,98.3,9.7,84,117.2,33.2,79.69,79.43,1.66,-3.03,2.74,5.77,67.6,64.8,27.9,0.01189,0.00319,0.00712,0.001,0.1176,0.20618,0.03736,-2.03,-18.6,-18.6,12.9,0.0946,0.01189,0.00319,0.1176,0.03736
Intensity,F0eq_LoInt_7halfPerc_7_2_con,1.914,100,101,9.2,84.6,114.9,30.3,79.65,79.89,1.6,-2.9,2.4,5.3,66.9,65.9,28.7,0.01018,0.00273,0.00569,0.0009,0.1225,0.09384,0.04456,1.13,-19.1,-15.6,14.2,0.0822,0.01018,0.00273,0.1225,0.04456
Intensity,F0eq_LoInt_7halfPerc_7_4_con,2.065,104.5,105.6,5.1,91,113.6,22.6,80.48,80.66,0.86,-1.64,2.2,3.84,67.1,64.9,34.6,0.01155,0.00424,0.00792,0.0005,0.10037,0.09057,0.04016,-0.06,-22.6,-18.4,14.8,0.1349,0.01155,0.00424,0.10037,0.04016
Intensity,F0eq_LoInt_7halfPerc_7_5_con,2.621,99.1,98,7.1,86,114.4,28.4,79.52,79.37,1.24,-2.6,2.34,4.94,66.8,65.3,19,0.01285,0.00385,0.00749,0.002,0.1249,0.14086,0.05087,-3.03,-17.7,-17,13.7,0.1147,0.01285,0.00385,0.1249,0.05087
Intensity,F0eq_LoInt_7halfPerc_7_6_con,2.025,104,102.5,7.5,90.1,120,30,80.36,80.15,1.23,-1.81,3.16,4.97,66.9,64.8,16.9,0.01251,0.00341,0.00692,0.0007,0.13292,0.13677,0.05792,-0.89,-16.8,-22,13.5,0.1173,0.01251,0.00341,0.13292,0.05792
Intensity,F0eq_LoInt_7halfPerc_7_7_con,1.921,98.9,96.9,9.3,85.3,123.4,38.1,79.46,79.18,1.61,-2.74,3.64,6.38,66.2,64.3,23.1,0.01437,0.00462,0.00836,0.0009,0.12115,0.10653,0.05722,1.01,-20,-18.9,11.8,0.2001,0.01437,0.00462,0.12115,0.05722
Intensity,F0eq_LoInt_7halfPerc_7_9_con,1.92,99.3,95.9,12.1,81.1,129.3,48.2,79.48,79,2.02,-3.6,4.44,8.04,67.9,66.3,19.8,0.01455,0.00439,0.00863,0.0011,0.10916,0.07697,0.0335,0.006,-17.4,-21.4,14.1,0.1117,0.01455,0.00439,0.10916,0.0335
Intensity,F0eq_LoInt_7halfPerc_8_10_con,1.452,100.4,101,6.6,85.9,113.4,27.5,79.77,79.89,1.15,-2.63,2.18,4.81,66.9,64.9,20.7,0.01408,0.00473,0.00907,0.0006,0.19082,0.32411,0.06738,-0.13,-15.9,-21.9,12.8,0.1443,0.01408,0.00473,0.19082,0.06738
Intensity,F0eq_LoInt_7halfPerc_8_1_con,1.531,100,100.8,5.6,88,113.6,25.6,79.69,79.86,0.98,-2.21,2.21,4.42,61.8,58.6,25,0.01343,0.00401,0.00848,0.0006,0.14255,0.20549,0.04455,1.15,-15.1,-18.9,12.5,0.1246,0.01343,0.00401,0.14255,0.04455
Intensity,F0eq_LoInt_7halfPerc_8_2_con,1.562,100.8,101.9,7.8,79.8,111.4,31.6,79.82,80.05,1.37,-3.9,1.87,5.77,64.4,62,23.9,0.01425,0.00451,0.00842,0.0007,0.13904,0.12584,0.04084,0.39,-17.1,-14.4,10.9,0.2129,0.01425,0.00451,0.13904,0.04084
Intensity,F0eq_LoInt_7halfPerc_8_4_con,1.876,100.7,102.8,5.7,85.8,110.6,24.7,79.82,80.21,1,-2.65,1.74,4.38,66.6,62.9,39.1,0.01254,0.00401,0.00813,0.0006,0.14567,0.12691,0.04611,-3.99,-17.2,-17.9,13.5,0.14,0.01254,0.00401,0.14567,0.04611
Intensity,F0eq_LoInt_7halfPerc_8_5_con,1.95,99.8,98.6,11.2,81.3,120.2,38.8,79.57,79.48,1.94,-3.56,3.18,6.75,64.9,63,22,0.01885,0.00643,0.01157,0.0011,0.1592,0.16383,0.04809,0.8,-16,-18,11.5,0.1707,0.01885,0.00643,0.1592,0.04809
Intensity,F0eq_LoInt_7halfPerc_8_6_con,1.671,100.5,98.1,8.7,84.9,114.8,29.9,79.75,79.4,1.51,-2.84,2.39,5.23,66.5,62.8,21.9,0.02018,0.00854,0.01498,0.0009,0.17909,0.24033,0.06593,-0.59,-15.7,-22.8,12.3,0.1515,0.02018,0.00854,0.17909,0.06593
Intensity,F0eq_LoInt_7halfPerc_8_7_con,1.652,98.8,96.6,11.1,81.3,128.2,46.9,79.41,79.12,1.88,-3.57,4.3,7.87,65.9,62,28.6,0.01805,0.00571,0.01165,0.0012,0.16224,0.34054,0.05047,2.2,-16.2,-18.2,11.4,0.1579,0.01805,0.00571,0.16224,0.05047
Intensity,F0eq_LoInt_7halfPerc_8_9_con,1.538,99.8,94,16.6,79.9,135.1,55.2,79.46,78.66,2.71,-3.89,5.21,9.09,67.6,65.4,27,0.01618,0.007,0.0117,0.0015,0.13155,0.15002,0.04523,-1.74,-14.6,-20.8,12,0.1881,0.01618,0.007,0.13155,0.04523
F0-Intensity,F_2_1_con_High_Loud,2.24,226.4,233.3,34.6,160.4,274.6,114.1,93.66,94.39,2.74,8.18,17.49,9.3,64,63,20.5,0.00692,0.00135,0.00254,0.0007,0.1003,0.0883,0.04166,5.46,-16.5,-17.6,15.3,0.0705,0.00692,0.00135,0.1003,0.04166
F0-Intensity,F_2_1_con_High_Neut,2.24,226.4,233.3,34.6,160.4,274.6,114.1,93.66,94.39,2.74,8.18,17.49,9.3,61,60,20.5,0.00694,0.00136,0.00254,0.0007,0.1048,0.0896,0.04338,5.46,-16.5,-17.6,15.3,0.0705,0.00694,0.00136,0.1048,0.04338
F0-Intensity,F_2_1_con_High_Quie,2.24,226.4,233.3,34.6,160.4,274.6,114.1,93.66,94.39,2.74,8.18,17.49,9.3,58,57,20.5,0.00694,0.00136,0.00254,0.0007,0.1048,0.08958,0.04338,5.46,-16.5,-17.6,15.3,0.0705,0.00694,0.00136,0.1048,0.04338
F0-Intensity,F_2_1_con_Low_Loud,2.24,164.7,172,25.4,116.9,199.4,82.6,88.15,89.12,2.78,2.7,11.95,9.25,64,63.2,20.9,0.00883,0.0017,0.00309,0.001,0.10727,0.10114,0.04778,2.89,-16.8,-18.2,14,0.106,0.00883,0.0017,0.10727,0.04778
F0-Intensity,F_2_1_con_Low_Neut,2.24,164.7,172,25.4,116.9,199.4,82.6,88.15,89.12,2.78,2.7,11.95,9.25,61,60.2,20.9,0.00883,0.0017,0.00309,0.001,0.10727,0.10113,0.04778,2.89,-16.8,-18.2,14,0.106,0.00883,0.0017,0.10727,0.04778
F0-Intensity,F_2_1_con_Low_Quie,2.24,164.7,172,25.4,116.9,199.4,82.6,88.15,89.12,2.78,2.7,11.95,9.25,58,57.2,20.9,0.00883,0.0017,0.00309,0.001,0.10726,0.10113,0.04778,2.89,-16.8,-18.2,14,0.106,0.00883,0.0017,0.10726,0.04778
F0-Intensity,F_2_1_con_Mid_Loud,2.24,195.8,204.6,30.4,137.8,238,100.2,91.14,92.12,2.79,5.56,15.01,9.45,64,63.3,20.6,0.01045,0.00229,0.00467,0.0009,0.09812,0.08159,0.03854,3.41,-16.2,-14.5,14,0.1164,0.01045,0.00229,0.09812,0.03854
F0-Intensity,F_2_1_con_Mid_Neut,2.24,195.8,204.6,30.4,137.8,238,100.2,91.14,92.12,2.79,5.56,15.01,9.45,61,60.3,20.6,0.01045,0.00229,0.00468,0.0009,0.09812,0.08151,0.03853,3.45,-16.2,-14.5,14,0.1163,0.01045,0.00229,0.09812,0.03853
F0-Intensity,F_2_1_con_Mid_Quie,2.24,195.8,204.6,30.4,137.8,238,100.2,91.14,92.12,2.79,5.56,15.01,9.45,58,57.3,20.6,0.01045,0.00229,0.00467,0.0009,0.09789,0.0799,0.0384,3.45,-16.2,-14.5,14,0.1163,0.01045,0.00229,0.09789,0.0384
